text,category,query_length,label
What caused my top-up to be returned?,top_up_reverted,37,61
What happened to my top-up? It was all done and now it's gone! Are you having problems with your system?,top_up_reverted,104,61
Why was my top up reverted?,top_up_reverted,27,61
Seems like my top-up has been cancelled,top_up_reverted,39,61
Seems like my top up has been cancelled,top_up_reverted,39,61
"My money has disappeared. I had recently added money in, and saw it was there and went through. Now it's gone. What is happening?",top_up_reverted,129,61
"Something is wrong, my top-up is gone and I don't know what happened to my money.",top_up_reverted,81,61
My money is nowhere to be found? I talked up earlier and seen it. Now it has vanished. What is going on?,top_up_reverted,104,61
My top-up was cancelled and I am writing to ask if I need to complete the 3D Secure authentication section before I submit it.,top_up_reverted,126,61
How come I can't put money in my top up account?,top_up_reverted,48,61
Why has my top-up been reverted?,top_up_reverted,32,61
My top up was reverted. Can you help?,top_up_reverted,37,61
"My top-up was supposed to be done, but now the money is gone! Is there a glitch in your system?",top_up_reverted,95,61
Why would my top up be reverted?,top_up_reverted,32,61
"I tried to make a top-up and it was canceled, why is that?",top_up_reverted,58,61
Did you revert my top up?,top_up_reverted,25,61
The app declined my top up. What did I do wrong?,top_up_reverted,48,61
Is there a reason my top-up has been cancelled?,top_up_reverted,47,61
I think you reverted my top up.,top_up_reverted,31,61
I need someone to find out where my money has gone to? It has disappeared. I completed a top up earlier and seen it had went through. Since it has now disappeared I need to know what's going on.,top_up_reverted,194,61
"For some reason, the money I added was returned.",top_up_reverted,48,61
Why didn't my top up work?,top_up_reverted,26,61
"I went to look at my top-up and it was canceled, can you tell me why this happend?",top_up_reverted,82,61
How does my top-up got cancelled?,top_up_reverted,33,61
"Did you lose my money? I had added funds through top-up not long ago and I know they were in my account, but they seem to have disappeared. What happened?",top_up_reverted,154,61
What happened to my top-up? I think it was cancelled.,top_up_reverted,53,61
Why did my top-up get reverted?,top_up_reverted,31,61
Why won't my top up go through?,top_up_reverted,31,61
Please explain why the funds I added were returned to my account.,top_up_reverted,65,61
Why isn't top-up working? My top-up money disappeared after I saw that it was successfully transferred. Is it gone? Where did it go?,top_up_reverted,132,61
"My money is gone. I had topped up recently and saw it was there and went through, but now it's disappeared, what is happening?",top_up_reverted,126,61
I did a topup successfully but its not showing in balance. I think there is some problem in system.,top_up_reverted,99,61
I put some money in my account the other day but now its gone? Why is this?,top_up_reverted,75,61
My thoughts were that you offered crypto top up which does not seem to be working. The money has now been taken from my account. What is the problem here?,top_up_reverted,154,61
"My money is gone :( I had topped up recently and saw it was there and went through, but now it's disappeared, what's going on?",top_up_reverted,126,61
"I think my top up may have been reverted, what do I do?",top_up_reverted,55,61
What is the status of my top up?,top_up_reverted,32,61
"When I top-up, the app reverts it.",top_up_reverted,34,61
Why has my top up been cancelled,top_up_reverted,32,61
What's the problem? I thought you offered crypto top up. This doesn't appear to be working at all. My money has now vanished from my account.,top_up_reverted,141,61
"I thought you offer crypto top up but it doesn't seem to be right ? Money just disappeared from my account, How it would work ?",top_up_reverted,127,61
Why is my top-up showing as cancelled?,top_up_reverted,38,61
Why does my top-up get cancelled?,top_up_reverted,33,61
What I topped up was reverted by the app.,top_up_reverted,41,61
I was checking my statement and my top-up has been reverted,top_up_reverted,59,61
"My money is gone. I had topped up recently and saw it was there, but now it's disappeared, what's going on?",top_up_reverted,107,61
My top up was rejected. Why?,top_up_reverted,28,61
I wanted to know why a top-up I made has been reverted.,top_up_reverted,55,61
What should I do?  I topped off but the app reversed  it.,top_up_reverted,57,61
I thought crypto top up with something you offer. This is not working. The money has been deducted from my account. Can you find out what's going on?,top_up_reverted,149,61
"Hi, I have done a topup, but my money was reverted. Please look into this issue.",top_up_reverted,80,61
My top-up has been reverted and I would like to know why.,top_up_reverted,57,61
How can I tell if my top-up has been cancelled?,top_up_reverted,47,61
When I topped up the app has seemed to reverted it.,top_up_reverted,51,61
I think my top up was reversed.,top_up_reverted,31,61
I refilled my account balance but got an error message.,top_up_reverted,55,61
"My money's disappeared from my account! I topped up the other day and it was there, but now it's not. Help?",top_up_reverted,107,61
Why is my top-up showing as reverted?,top_up_reverted,37,61
"My top-up was cancelled, could my bank be the problem?",top_up_reverted,54,61
"HI,Accordingly you offer crypto top up but it doesn't seem to be working? Money just disappeared from my account.What should be done now?",top_up_reverted,137,61
Why did you revert my top-up?,top_up_reverted,29,61
My topup got reverted. Please let me know if there is any issue in system.,top_up_reverted,74,61
My top-up was reverted by the app.,top_up_reverted,34,61
Why was my top up cancelled?,top_up_reverted,28,61
How do I tell if my top up was reverted?,top_up_reverted,40,61
top up cancellation,top_up_reverted,19,61
"I was under the impression that you offer crypto top up; however,  it doesn't appear to be working. The money has now disappeared from my account so I need to know what the deal is?",top_up_reverted,181,61
